death times,Breed,events
1.119780972,Bulldog,1
8.826830938,Springer Spaniel,1
0.167008898,Chihuahua,1
10.02863336,Springer Spaniel,1
11.3100616,Husky,1
11.4880219,Springer Spaniel,1
12.56935889,Springer Spaniel,1
13.16347251,Springer Spaniel,1
17.48117728,Standard Dachshund,1
11.46326717,Springer Spaniel,1
12.61875428,Springer Spaniel,1
13.4072553,Standard Dachshund,1
15.38124572,Springer Spaniel,1
13.09502624,Husky,1
5.691991786,Miniature Dachshund,1
8.114989733,Springer Spaniel,1
9.004677162,Springer Spaniel,1
9.53045859,Husky,1
9.782226785,Bulldog,1
10.08886607,Springer Spaniel,1
10.43931097,Husky,1
10.51049509,Husky,1
10.80618298,Husky,1
11.41672371,Springer Spaniel,1
11.56468172,Springer Spaniel,1
11.59206023,Springer Spaniel,1
12.13951631,Springer Spaniel,1
12.18605978,Springer Spaniel,1
12.44079398,Springer Spaniel,1
12.83766826,Springer Spaniel,1
12.9636094,Springer Spaniel,1
12.99110198,Springer Spaniel,1
13.38261465,Springer Spaniel,1
13.67556468,Springer Spaniel,1
13.92185718,Springer Spaniel,1
13.93280858,Springer Spaniel,1
13.97661419,Springer Spaniel,1
14.1710016,Springer Spaniel,1
14.27789185,Springer Spaniel,1
14.39288159,Springer Spaniel,1
14.39550536,Springer Spaniel,1
14.70214465,Springer Spaniel,1
14.84188912,Springer Spaniel,1
14.88569473,Springer Spaniel,1
15.6605065,Springer Spaniel,1
15.84930413,Springer Spaniel,1
16.03547798,Miniature Dachshund,1
16.17522245,Springer Spaniel,1
16.24903034,Springer Spaniel,1
14.31336984,Springer Spaniel,1
13.16621036,Springer Spaniel,1
12.32306639,Springer Spaniel,1
6.086128223,Springer Spaniel,1
8.741957563,Springer Spaniel,1
10.57620351,Husky,1
11.9835729,Husky,1
11.99726215,Standard Dachshund,1
11.99988592,Springer Spaniel,1
12.53376683,Springer Spaniel,1
13.59342916,Springer Spaniel,1
14.27503993,Standard Dachshund,1
14.29158111,Standard Dachshund,1
14.57905544,Miniature Dachshund,1
12.07380789,Husky,1
2.327059092,Bulldog,1
3.342801734,Standard Dachshund,1
5.678302533,Miniature Dachshund,1
8.320214465,Chihuahua,1
9.127880447,Standard Dachshund,1
10.59000684,Chihuahua,1
10.64738763,Bulldog,1
10.80892083,Springer Spaniel,1
11.00878394,Standard Dachshund,1
12.62137805,Springer Spaniel,1
12.67065937,Springer Spaniel,1
12.71446498,Miniature Dachshund,1
13.01300479,Springer Spaniel,1
13.07859913,Springer Spaniel,1
17.45642254,Springer Spaniel,1
0.164271047,Chihuahua,1
0.167008898,Chihuahua,1
0.405087839,Bulldog,1
0.613278576,Springer Spaniel,1
11.54540269,Springer Spaniel,1
12.69256217,Cocker Spaniel,1
13.8315081,Springer Spaniel,1
2.001254848,Chihuahua,1
12.48448551,Bulldog,1
15.74811773,Springer Spaniel,1
10.1655259,Springer Spaniel,1
14.5159708,Miniature Dachshund,1
12.8569473,Husky,1
8.955509925,Springer Spaniel,1
11.3045859,Chihuahua,1
11.87120694,Springer Spaniel,1
12.04928131,Springer Spaniel,1
13.13883185,Springer Spaniel,1
13.51665526,Miniature Dachshund,1
0.358658453,Bulldog,1
0.394250513,Bulldog,1
1.875313712,Husky,1
5.951973534,Standard Dachshund,1
6.713096053,Chihuahua,1
7.663244353,Springer Spaniel,1
8.457221081,Springer Spaniel,1
9.004791239,Springer Spaniel,1
9.231918777,Springer Spaniel,1
9.264772987,Springer Spaniel,1
10.07243897,Standard Dachshund,1
10.22575861,Springer Spaniel,1
10.58989277,Bulldog,1
10.77344285,Springer Spaniel,1
11.906799,Bulldog,1
12.02178873,Springer Spaniel,1
12.09308693,Springer Spaniel,1
12.21629021,Springer Spaniel,1
12.49281314,Springer Spaniel,1
12.60506502,Springer Spaniel,1
12.72541638,Springer Spaniel,1
12.92801734,Springer Spaniel,1
12.98825006,Husky,1
13.03205567,Miniature Dachshund,1
13.23465663,Springer Spaniel,1
13.28120009,Cocker Spaniel,1
13.30584075,Springer Spaniel,1
13.35785991,Springer Spaniel,1
13.38809035,Springer Spaniel,1
13.56319872,Springer Spaniel,1
13.62890714,Springer Spaniel,1
13.67556468,Springer Spaniel,1
13.76043806,Husky,1
13.90269222,Chihuahua,1
14.19028063,Springer Spaniel,1
14.4202601,Springer Spaniel,1
14.59000684,Springer Spaniel,1
14.7980835,Springer Spaniel,1
14.8718914,Springer Spaniel,1
14.94581337,Miniature Dachshund,1
14.9486653,Springer Spaniel,1
15.01437372,Springer Spaniel,1
15.17031713,Springer Spaniel,1
15.60289756,Springer Spaniel,1
15.9341775,Springer Spaniel,1
16.0054757,Springer Spaniel,1
16.16415697,Springer Spaniel,1
0.008099475,Bulldog,1
8.0957107,Bulldog,1
13.43999544,Springer Spaniel,1
14.35169975,Husky,1
5.968400639,Miniature Dachshund,1
13.48665298,Springer Spaniel,1
15.79728496,Springer Spaniel,1
10.04506046,Springer Spaniel,1
9.930184805,Bulldog,1
1.787702487,Springer Spaniel,1
14.091718,Springer Spaniel,1
4.383185033,Bulldog,1
7.312685375,Cocker Spaniel,1
11.00057039,Springer Spaniel,1
1.951973534,Bulldog,1
7.559091946,Springer Spaniel,1
7.613963039,Springer Spaniel,1
8.410563541,Bulldog,1
8.646132786,Husky,1
9.90269222,Husky,1
10.00125485,Chihuahua,1
10.65297741,Bulldog,1
12.51733972,Springer Spaniel,1
12.87599817,Springer Spaniel,1
13.85078713,Husky,1
14.01768195,Springer Spaniel,1
7.145790554,Springer Spaniel,1
12.48733744,Springer Spaniel,1
5.001939311,Bulldog,1
8.457107004,Bulldog,1
9.858886607,Chihuahua,1
10.71309605,Miniature Dachshund,1
12.29831166,Bulldog,1
13.87257586,Springer Spaniel,1
15.07723021,Springer Spaniel,1
15.36744239,Springer Spaniel,1
0.498174766,Springer Spaniel,1
1.650809948,Husky,1
2.535135752,Chihuahua,1
5.001939311,Chihuahua,1
6.058863792,Husky,1
6.803445129,Cocker Spaniel,1
9.900068446,Cocker Spaniel,1
12.03285421,Chihuahua,1
10.54620123,Springer Spaniel,1
11.43588866,Springer Spaniel,1
12.80766598,Springer Spaniel,1
0.177846224,Chihuahua,1
0.240930869,Chihuahua,1
1.034907598,Springer Spaniel,1
1.100501939,Husky,1
1.338809035,Chihuahua,1
2.368240931,Bulldog,1
2.414784394,Springer Spaniel,1
2.450262377,Bulldog,1
4.010837326,Chihuahua,1
4.076659822,Husky,1
4.500912617,Chihuahua,1
4.826830938,Springer Spaniel,1
9.089664613,Husky,1
9.341432809,Chihuahua,1
10.00136893,Springer Spaniel,1
10.01505818,Husky,1
10.13552361,Bulldog,1
10.3380105,Miniature Dachshund,1
11.00068446,Bulldog,1
12.25735797,Miniature Dachshund,1
12.36128223,Springer Spaniel,1
12.4406799,Springer Spaniel,1
13.17442391,Springer Spaniel,1
13.35249829,Chihuahua,1
13.36344969,Springer Spaniel,1
13.49475245,Springer Spaniel,1
13.53855807,Springer Spaniel,1
13.59342916,Springer Spaniel,1
13.62616929,Springer Spaniel,1
13.85888661,Springer Spaniel,1
14.36265115,Springer Spaniel,1
14.48596851,Springer Spaniel,1
14.48859229,Springer Spaniel,1
15.27446954,Chihuahua,1
15.52361396,Springer Spaniel,1
15.54825462,Springer Spaniel,1
15.82477755,Springer Spaniel,1
16.52281542,Springer Spaniel,1
18.00136893,Miniature Dachshund,1
1.943759982,Bulldog,1
7.945242984,Husky,1
9.023956194,Husky,1
3.496121378,Chihuahua,1
2.516084873,Bulldog,1
9.628907141,Bulldog,1
13.00193931,Springer Spaniel,1
13.47296372,Standard Dachshund,1
14.27777778,Springer Spaniel,1
13.33869496,Springer Spaniel,1
13.50855578,Springer Spaniel,1
4.59137577,Springer Spaniel,1
10.0039927,Springer Spaniel,1
11.63575177,Springer Spaniel,1
12.00262377,Springer Spaniel,1
13.89174082,Springer Spaniel,1
14.78690395,Greyhound,1
15.50444901,Springer Spaniel,1
8.616016427,Springer Spaniel,1
13.32785763,Springer Spaniel,1
14.2532512,Springer Spaniel,1
15.22792608,Springer Spaniel,1
11.9341775,Standard Dachshund,1
3.000570386,Husky,1
5.002053388,Cocker Spaniel,1
5.371663244,Miniature Dachshund,1
7.000570386,Bulldog,1
8.714579055,Springer Spaniel,1
12.99372576,Springer Spaniel,1
10.00684463,Chihuahua,1
6.149212868,Miniature Dachshund,1
10.45859001,Miniature Dachshund,1
11.33185033,Standard Dachshund,1
8.900752909,Springer Spaniel,1
9.990417522,Bulldog,1
10.16278804,Springer Spaniel,1
10.23408624,Bulldog,1
10.44752453,Chihuahua,1
11.55920602,Springer Spaniel,1
11.93965321,Standard Dachshund,1
12.74743326,Springer Spaniel,1
13.0403833,Springer Spaniel,1
14.74595026,Springer Spaniel,1
11.27994524,Springer Spaniel,1
13.1306183,Husky,1
13.97935204,Springer Spaniel,1
12.33390372,Husky,1
2.943075519,Springer Spaniel,1
10.00136893,Springer Spaniel,1
14.09434178,Springer Spaniel,1
0.988250057,Bulldog,1
2.494182067,Springer Spaniel,1
11.02794889,Springer Spaniel,1
11.86025553,Springer Spaniel,1
14.4421629,Springer Spaniel,1
14.66666667,Springer Spaniel,1
13.36892539,Springer Spaniel,1
8.501026694,Springer Spaniel,1
10.75404974,Springer Spaniel,1
11.5563541,Springer Spaniel,1
11.58099475,Springer Spaniel,1
12.72815423,Springer Spaniel,1
13.09514031,Springer Spaniel,1
13.44547114,Springer Spaniel,1
13.65628565,Springer Spaniel,1
13.97935204,Springer Spaniel,1
15.25256674,Springer Spaniel,1
15.43600274,Springer Spaniel,1
15.48243212,Springer Spaniel,1
15.99988592,Miniature Dachshund,1
1.423568332,Chihuahua,1
8.886949578,Bulldog,1
10.29158111,Bulldog,1
14.63928816,Springer Spaniel,1
14.91854894,Springer Spaniel,1
15.01163587,Springer Spaniel,1
15.04449008,Springer Spaniel,1
4.824093087,Springer Spaniel,1
6.997832535,Springer Spaniel,1
9.560460872,Springer Spaniel,1
9.900068446,Springer Spaniel,1
12.88421173,Springer Spaniel,1
14.10529318,Springer Spaniel,1
16.35580653,Springer Spaniel,1
6.001368925,Springer Spaniel,1
11.54266484,Springer Spaniel,1
13.61521789,Springer Spaniel,1
3.857517682,Springer Spaniel,1
6.628222679,Springer Spaniel,1
10.97592973,Springer Spaniel,1
13.58236368,Springer Spaniel,1
7.843828428,Springer Spaniel,1
14.68297969,Springer Spaniel,1
8.057380789,Chihuahua,1
9.160734657,Chihuahua,1
7.214236824,Springer Spaniel,1
8.221765914,Springer Spaniel,1
4.437942049,Chihuahua,1
8.292950034,Chihuahua,1
14.26408852,Standard Dachshund,1
7.931439653,Chihuahua,1
11.59468401,Springer Spaniel,1
11.70146019,Springer Spaniel,1
11.99988592,Springer Spaniel,1
9.045744924,Miniature Dachshund,1
11.67681953,Springer Spaniel,1
5.390714123,Bulldog,1
7.969883641,Bulldog,1
10.00125485,Springer Spaniel,1
12,Springer Spaniel,1
12.14499201,Springer Spaniel,1
12.77743555,Springer Spaniel,1
12.81587953,Springer Spaniel,1
12.92539357,Springer Spaniel,1
12.95550992,Springer Spaniel,1
13.19370294,Springer Spaniel,1
13.21822952,Cocker Spaniel,1
13.5523614,Springer Spaniel,1
13.88090349,Cocker Spaniel,1
13.95744924,Springer Spaniel,1
14.07802875,Springer Spaniel,1
14.08886607,Springer Spaniel,1
14.45573808,Springer Spaniel,1
14.54608715,Miniature Dachshund,1
14.75416381,Springer Spaniel,1
14.95128907,Miniature Dachshund,1
15.0608031,Springer Spaniel,1
15.38113164,Springer Spaniel,1
15.52087611,Springer Spaniel,1
15.87405886,Springer Spaniel,1
5.174537988,Standard Dachshund,1
4.4406799,Chihuahua,1
13.24845996,Miniature Dachshund,1
14.79796943,Springer Spaniel,1
14.90748346,Standard Dachshund,1
15.88215834,Springer Spaniel,1
1.215491672,Chihuahua,1
11.00330824,Miniature Dachshund,1
12.00262377,Chihuahua,1
3.717887292,Chihuahua,1
11.72347707,Springer Spaniel,1
11.00057039,Cocker Spaniel,1
11.34006388,Cocker Spaniel,1
12.39961214,Springer Spaniel,1
13.11430527,Springer Spaniel,1
13.15799681,Springer Spaniel,1
13.31131645,Springer Spaniel,1
13.33595711,Springer Spaniel,1
13.44284736,Springer Spaniel,1
13.70020534,Miniature Dachshund,1
14.04779831,Springer Spaniel,1
14.13552361,Springer Spaniel,1
14.63369838,Springer Spaniel,1
15.00604609,Cocker Spaniel,1
15.60027379,Springer Spaniel,1
2.871891399,Springer Spaniel,1
10.09434178,Springer Spaniel,1
10.76785307,Miniature Dachshund,1
10.77059092,Springer Spaniel,1
11.10187086,Miniature Dachshund,1
11.22496007,Springer Spaniel,1
11.74537988,Chihuahua,1
12.01368925,Springer Spaniel,1
12.04916724,Springer Spaniel,1
13.61259411,Springer Spaniel,1
14.14909879,Springer Spaniel,1
15.60848734,Miniature Dachshund,1
16.44341775,Springer Spaniel,1
12.49543692,Springer Spaniel,1
13.01836642,Springer Spaniel,1
13.25929728,Springer Spaniel,1
10.08886607,Springer Spaniel,1
11.59479808,Husky,1
11.71526352,Cocker Spaniel,1
14.48859229,Springer Spaniel,1
14.76500114,Cocker Spaniel,1
14.65297741,Miniature Dachshund,1
14.19564225,Staffordshire Bull Terrier,1
12.23819302,Standard Dachshund,1
11.14293863,Bulldog,1
7.474218572,Greyhound,1
7.876682637,Greyhound,1
8.730892083,West Highland White Terrier,1
13.46737394,Cocker Spaniel,1
12.76933607,Greyhound,1
13.21549167,Greyhound,1
10.18754278,Chihuahua,1
12.11213781,Greyhound,1
10.25587497,Cavalier King Charles Spaniel,1
16.95550992,Staffordshire Bull Terrier,1
13.09787817,Shih Tzu,1
13.86447639,Boxer,1
15.32363678,Shih Tzu,1
14.3708647,Cross Breed,1
10.54061145,Shih Tzu,1
13.12240475,Staffordshire Bull Terrier,1
11.90417522,Cavalier King Charles Spaniel,1
14.19301848,Shih Tzu,1
9.979352042,Boxer,1
11.8384668,Boxer,1
13.19096509,West Highland White Terrier,1
10.97330595,West Highland White Terrier,1
10.7816564,Greyhound,1
8.106776181,Bulldog,1
9.494752453,Boxer,1
9.190965092,Boxer,1
9.516655259,Boxer,1
15.30173397,West Highland White Terrier,1
6.140885238,Chihuahua,1
9.305954825,Greyhound,1
9.765913758,West Highland White Terrier,1
15.18400639,Lurcher,1
15.69062286,Shih Tzu,1
14.26694045,Shih Tzu,1
13.51950719,Bulldog,1
12.89516313,West Highland White Terrier,1
12.56947296,Boxer,1
13.61533196,Staffordshire Bull Terrier,1
11.88501027,Cocker Spaniel,1
12.42436687,Bearded Collie,1
17.63175907,West Highland White Terrier,1
8.996463609,Staffordshire Bull Terrier,1
9.872575861,Chihuahua,1
9.401665526,Boxer,1
9.993155373,Greyhound,1
10.19301848,Airedale Terrier,1
9.089664613,Cocker Spaniel,1
10.11350673,Boxer,1
6.160164271,Staffordshire Bull Terrier,1
7.780971937,Shih Tzu,1
7.405886379,Yorkshire Terrier,1
14.78975587,Boxer,1
13.80960529,Greyhound,1
12.6899384,Bichon Frise,1
9.456422542,Cocker Spaniel,1
8.607688798,Cavalier King Charles Spaniel,1
6.80892083,Staffordshire Bull Terrier,1
2.069701118,Chihuahua,1
9.429158111,West Highland White Terrier,1
7.764430755,Boxer,1
11.93429158,Greyhound,1
7.066278804,Chihuahua,1
5.210015971,Bulldog,1
13.00741501,Boxer,1
7.619438741,Bulldog,1
1.335957107,Boxer,1
16.4406799,West Highland White Terrier,1
9.557723021,Borzoi,1
10.10814511,Boxer,1
10.00125485,Greyhound,1
13.22370522,Greyhound,1
12.05190509,Chihuahua,1
12.85409537,Boxer,1
11.4057723,Poodle Miniature ,1
13.91364362,Cairn Terrier,1
10.65560119,Boxer,1
7.873944787,West Highland White Terrier,1
16.56947296,Yorkshire Terrier,1
15.61396304,Staffordshire Bull Terrier,1
12.91718001,Greyhound,1
11.71800137,Yorkshire Terrier,1
12.5174538,Newfoundland,1
9.601528633,Greyhound,1
3.006046087,Chihuahua,1
16.46258271,Parson Russell Terrier,1
13.77127538,Greyhound,1
13.14989733,West Highland White Terrier,1
9.018366416,Boxer,1
6.767853069,Bulldog,1
15.98345882,Chihuahua,1
15.21971253,Cocker Spaniel,1
10.38181611,Staffordshire Bull Terrier,1
9.686516085,Greyhound,1
5.741273101,Bulldog,1
1.98220397,Border Terrier,1
11.43326489,Boxer,1
16.0847593,Cocker Spaniel,1
9.374287018,Boxer,1
10.8937942,Boxer,1
13.63712069,Border Collie,1
13.70009126,Greyhound,1
13.76306183,West Highland White Terrier,1
9.215491672,Boxer,1
5.817932923,Springer Spaniel,1
5.900068446,Staffordshire Bull Terrier,1
11.11556012,Cocker Spaniel,1
11.01973534,Boxer,1
11.50992471,Staffordshire Bull Terrier,1
13.25667351,Yorkshire Terrier,1
12.13677846,Parson Russell Terrier,1
8.449007529,American Bulldog,1
3.534565366,Boxer,1
15.50159708,West Highland White Terrier,1
10.74606434,Boxer,1
10.91022131,Cocker Spaniel,1
10.94581337,Greyhound,1
2.8773671,French Bulldog,1
19.51528633,Staffordshire Bull Terrier,1
13.66461328,West Highland White Terrier,1
11.32363678,Cocker Spaniel,1
11.48790783,Collie,1
11.31279945,Boxer,1
12.42436687,Cocker Spaniel,1
11.60027379,Boxer,1
16.5119781,Labrador,1
9.503080082,Cross Breed,1
1.283937942,Chihuahua,1
14.48870637,Cocker Spaniel,1
11.37029432,West Highland White Terrier,1
8.2681953,Greyhound,1
2.176477299,Bulldog,1
5.626283368,Cocker Spaniel,1
3.901437372,Staffordshire Bull Terrier,1
2.036846909,German Shepherd,1
3.980720967,French Bulldog,1
7.939767283,West Highland White Terrier,1
4.495550992,Cocker Spaniel,1
9.073237509,French Bulldog,1
2.127310062,Staffordshire Bull Terrier,1
15.67681953,West Highland White Terrier,1
8.670659366,Cocker Spaniel,1
12.66518366,Staffordshire Bull Terrier,1
11.86036961,Boxer,1
5.998516997,French Bulldog,1
4.495436915,Staffordshire Bull Terrier,1
17.70830481,Nan,1
12.50638832,Japanese Inu Akita,1
9.774013233,Staffordshire Bull Terrier,1
8.925279489,Bulldog,1
8.613164499,Boxer,1
14.50513347,Boxer,1
8.9636094,Bulldog,1
9.853524983,Staffordshire Bull Terrier,1
8.541980379,Chihuahua,1
0.695300023,Chihuahua,1
6.559890486,Boxer,1
13.23465663,Greyhound,1
10.23671002,Boxer,1
10.88010495,Jack Russell Terrier,1
13.49475245,Staffordshire Bull Terrier,1
11.7507415,Greyhound,1
11.27720739,Jack Russell Terrier,1
15.12388775,West Highland White Terrier,1
6.209331508,Bulldog,1
10.85820214,Boxer,1
13.57962583,Shih Tzu,1
12.45448323,Boxer,1
11.17590691,Boxer,1
9.434519735,West Highland White Terrier,1
7.986310746,Boxer,1
8.213552361,Lhasa Apso,1
5.190965092,Boxer,1
9.040269222,Bichon Frise,1
16.85683322,Staffordshire Bull Terrier,1
10.9431896,Cocker Spaniel,1
9.00752909,Bulldog,1
8.336755647,Victorian Bulldog,1
13.96851472,Bulldog,1
10.85284052,Boxer,1
10.02874743,Boxer,1
7.504449008,Boxer,1
11.07449236,Cocker Spaniel,1
9.721994068,Boxer,1
9.10323979,West Highland White Terrier,1
15.29899612,Cross Breed,1
8.752908966,Bulldog,1
1.839721652,Cocker Spaniel,1
12.73089208,Greyhound,1
5.133470226,Boxer,1
11.04449008,Boxer,1
12.44079398,Cocker Spaniel,1
7.022587269,Bulldog,1
11.20317134,Greyhound,1
1.899954369,Bulldog,1
9.218229523,Greyhound,1
0.180698152,Cross Breed,1
14.40930869,Cross Breed,1
12.99931554,Staffordshire Bull Terrier,1
2.020533881,Boxer,1
14.16563997,Labrador,1
16.00273785,Yorkshire Terrier,1
0.010951403,Cocker Spaniel,1
0.837782341,French Bulldog,1
15.00068446,Staffordshire Bull Terrier,1
12.60780287,Staffordshire Bull Terrier,1
3.619438741,French Bulldog,1
3.312799452,French Bulldog,1
6.934976044,Cross Breed,1
11.71788729,Staffordshire Bull Terrier,1
12.78576318,Miniature Yorkshire Terrier,1
14.11909651,Jack Russell Terrier,1
12.99931554,Greyhound,1
10.1710016,Boxer,1
11.05817933,Greyhound,1
14.47216518,Boxer,1
10.99247091,Miniature Schnauzer,1
13.72210815,Boxer,1
12.95550992,Chihuahua,1
11.83561488,West Highland White Terrier,1
18.30527036,Jack Russell Terrier,1
13.50855578,Boxer,1
15.00342231,Staffordshire Bull Terrier,1
4.038329911,Greyhound,1
10.36002738,Boxer,1
11.10198494,Boxer,1
7.893223819,Boxer,1
5.136208077,Cocker Spaniel,1
16.0164271,Chihuahua,1
6.863791923,German Short-Haired Pointer,1
2.557152635,Staffordshire Bull Terrier,1
0.082135524,French Bulldog,1
14.24503765,Cocker Spaniel,1
11.00342231,West Highland White Terrier,1
10.62822268,Lhasa Apso,1
13.65639973,Border Collie,1
9.976614191,Boxer,1
0.221765914,Chihuahua,1
16.34770705,Staffordshire Bull Terrier,1
9.45094684,Greyhound,1
11.55646817,Shih Tzu,1
9.998631075,Irish Staffordshire Bull Terrier,1
1.752110427,Boxer,1
13.99863107,Staffordshire Bull Terrier,1
1.897330595,French Bulldog,1
7.37303217,Shih Tzu,1
8.47627196,Chihuahua,1
13.30047912,Staffordshire Bull Terrier,1
10.08898015,Labrador,1
4,Boxer,1
11.80287474,Boxer,1
6.28599133,Staffordshire Bull Terrier,1
6.21480721,Greyhound,1
15.52361396,Staffordshire Bull Terrier,1
4.41615332,Shih Tzu,1
1.511179557,Cocker Spaniel,1
15.12651152,Golden Retriever,1
10.05065024,Cavalier King Charles Spaniel,1
8.977412731,Chihuahua,1
17.02395619,Chihuahua,1
3.649441022,Boxer,1
7.3045859,Boxer,1
16.59126169,West Highland White Terrier,1
11.17590691,Boxer,1
10.67476614,Jack Russell Terrier,1
9.79865389,Springer Spaniel,1
0.188911704,Pug,1
11.76454483,Greyhound,1
14.67488022,Springer Spaniel,1
12.19701118,Fauve De Bretagne Basset,1
8.947296372,West Highland White Terrier,1
14.00136893,Chihuahua,1
8.002737851,Bulldog,1
10.51049509,Miniature Schnauzer,1
15.50718686,Staffordshire Bull Terrier,1
12.0054757,Boxer,1
2.001368925,Bulldog,1
2.009582478,Shih Tzu,1
0.238078941,Chihuahua,1
16.18605978,Chihuahua,1
11.67693361,Bull Mastiff,1
17.26214921,Patterdale Terrier,1
14.6884554,Greyhound,1
13.0294319,Boxer,1
14.60084417,Poodle Toy,1
12.37770933,Jack Russell Terrier,1
12.52019165,Cross Breed,1
15.45231577,Lhasa Apso,1
10.93759982,Scottish Collie Rough,1
13.30595483,Miniature Schnauzer,1
12.09856263,Greyhound,1
15.53445129,Old English Shepherd,1
14.65023956,Bichon Frise,1
16.15594342,West Highland White Terrier,1
13.97935204,Greyhound,1
11.67693361,Springer Spaniel,1
16.71446498,Miniature Yorkshire Terrier,1
16.47627196,Staffordshire Bull Terrier,1
11.67419576,Rhodesian Ridgeback,1
13.42368241,Cocker Spaniel,1
14.68035592,Labrador,1
11.35386721,Greyhound,1
11.52635181,Husky,1
10.98688113,West Highland White Terrier,1
10.78701802,Greyhound,1
6.463951631,Jack Russell Terrier,1
12.10677618,Labrador,1
8.139516313,Greyhound,1
9.771275382,Cockerpoo,1
12.19701118,Bulldog,1
18.41740817,Cross Breed,1
9.820556696,Pyrenean Mountain Dog,1
8.930755191,Jack Russell Terrier,1
9.864476386,King Charles Spaniel,1
13.90543007,Miniature Schnauzer,1
9.779488935,Bulldog,1
13.45916039,Weimaraner,1
7.178530687,Cocker Spaniel,1
7.424937258,Chihuahua,1
8.668035592,Greyhound,1
16.85147159,Border Collie,1
8.999315537,Bulldog,1
14.1710016,Labrador,1
13.42904403,Greyhound,1
8.134154689,Bulldog,1
5.442847365,Bulldog,1
6.699406799,Staffordshire Bull Terrier,1
17.32511978,Jack Russell Terrier,1
6.836299338,French Bulldog,1
16.18332193,Patterdale Terrier,1
15.96429386,Welsh Shepherd,1
15.96976956,Jack Russell Terrier,1
14.58726899,Greyhound,1
14.37634041,Greyhound,1
6.573465663,French Bulldog,1
14.92664841,Jack Russell Terrier,1
14.02053388,Greyhound,1
7.463267169,English Bull Terrier,1
13.11430527,Springer Spaniel,1
5.951973534,Bulldog,1
11.76443076,Jack Russell Terrier,1
10.6036961,Greyhound,1
12.96372348,Cross Breed,1
13.83162218,Staffordshire Bull Terrier,1
10.8773671,Retriever,1
4.785763176,Dogue De Bordeaux,1
10.44490075,Great Dane,1
10.80070728,Greyhound,1
12.01083733,Greyhound,1
10.76796715,Retriever,1
12.54757016,Cross Breed,1
4.235341091,Scottish Collie Rough,1
4.618754278,Cross Breed,1
11.03627652,Greyhound,1
13.31131645,Bulldog,1
11.14841433,German Shepherd,1
11.47969427,Greyhound,1
9.680926306,Greyhound,1
10.61727128,Airedale Terrier,1
9.229180926,Greyhound,1
11.38672142,Retriever,1
9.489390828,Greyhound,1
8.593999544,Jack Russell Terrier,1
10.84725074,Cocker Spaniel,1
9.245722108,Jack Russell Terrier,1
16.55293178,Jack Russell Terrier,1
15.51266256,Springer Spaniel,1
15.00330824,Jack Russell Terrier,1
15.5618298,Labrador,1
15.68777093,West Highland White Terrier,1
9.497604381,Boxer,1
13.30869268,Japanese Inu Akita,1
8.941706594,Yorkshire Terrier,1
12.36128223,Greyhound,1
15.2168606,Springer Spaniel,1
14.19564225,Border Terrier,1
12.29021218,Greyhound,1
13.94387406,Shih Tzu,1
10.80070728,Labrador,1
13.43725759,Greyhound,1
11.83013917,Bulldog,1
13.32785763,Springer Spaniel,1
14.88010495,Border Collie,1
9.308578599,King Charles Spaniel,1
12.33937942,Greyhound,1
13.82877025,Greyhound,1
10.29694273,Greyhound,1
15.33470226,Jack Russell Terrier,1
12.33664157,Dalmatian,1
15.66324435,Border Collie,1
10.49965777,French Bulldog,1
12.62137805,Whippet,1
9.960187086,Golden Retriever,1
15.05544148,Yorkshire Terrier,1
13.24560803,Bearded Collie,1
9.177275838,Bichon Frise,1
10.60084417,Standard Doberman Pinscher,1
12.81850331,Staffordshire Bull Terrier,1
12.40793977,Labrador,1
9.335957107,Bulldog,1
13.39904175,Greyhound,1
9.229180926,Greyhound,1
13.11966689,Springer Spaniel,1
18.58989277,Jack Russell Terrier,1
13.11966689,Lancashire Heeler,1
12.59399954,Greyhound,1
13.38809035,West Highland White Terrier,1
11.03616245,Bulldog,1
17.229295,Cross Breed,1
9.705566963,Greyhound,1
8.218913986,French Bulldog,1
11.58658453,Cavalier King Charles Spaniel,1
13.69461556,Cross Breed,1
12.19986311,Labrador,1
11.86573123,Border Collie,1
10.51870865,Springer Spaniel,1
13.09240246,Greyhound,1
11.26887976,Bulldog,1
7.868469085,Old English Shepherd,1
10.6036961,Labrador,1
13.27583847,Greyhound,1
10.30241843,Cavalier King Charles Spaniel,1
9.900068446,Airedale Terrier,1
16.49269906,Border Collie,1
16.16974675,Jack Russell Terrier,1
10.86652977,Greyhound,1
13.5797399,Shih Tzu,1
8.670773443,Bull Terrier,1
9.853410906,Jack Russell Terrier,1
11.51254848,West Highland White Terrier,1
11.20043349,Border Terrier,1
11.76990646,Bulldog,1
9.439995437,Bulldog,1
19.25792836,Cross Breed,1
10.48037874,West Highland White Terrier,1
8.057380789,Bulldog,1
8.799338353,Staffordshire Bull Terrier,1
13.54129592,Greyhound,1
13.90006845,Greyhound,1
16.60780287,Lhasa Apso,1
8.353068674,Cross Breed,1
14.47227926,Jack Russell Terrier,1
14.95128907,Hungarian Vizsla,1
15.19769564,Springer Spaniel,1
12.27104723,Border Collie,1
15.58384668,Greyhound,1
10.3708647,Cavalier King Charles Spaniel,1
12.54198038,Golden Retriever,1
12.71720283,Weimaraner,1
13.7467488,Cross Breed,1
14.12993384,Jack Russell Terrier,1
12.34770705,Golden Retriever,1
